Gene	CRE1	CRE2	CRE3	CRE4	FLOX1A	FLOX1	FLOX2A	FLOX2	FLOX3	FLOX4A
Fxyd1	0.462101383	0.381317058	0.463367359	0.283524906	0.881712144	0.250877349	0.466548629	0.171482842	0.372937548	0.63865011
Fxyd2	21.84815341	19.52343337	7.730918575	10.71724146	0.485841385	3.72134735	0.583185786	1.371862733	1.100165767	0.586867669
Fxyd3	0	0.019065853	0.073163267	0	0.017994125	0.062719337	0.116637157	0.038107298	0.130528142	0.017260814
Fxyd4	0.258776775	0.324119499	0.658469405	1.814559401	0.575812012	0.271783795	0.97197631	0.152429193	0.522112567	0.069043255
Fxyd5	438.4787608	467.4565815	627.7408332	652.6743345	885.4189337	415.9964583	866.594638	354.1882826	501.9552929	663.9544635
Fxyd6	0.036968111	0.13346097	0.219489802	0.189016604	0.143953003	0.083625783	0.194395262	0.114321894	0.186468774	0.017260814
Fxyd7	0.942686822	0.991424351	0.877959207	1.814559401	1.63746541	0.418128916	1.846754988	0.438233929	0.466171935	0.759475807
Fyb	282.3809134	272.7370258	288.5559261	332.8582401	294.3838913	290.9131931	289.1046335	421.5238785	396.4699074	421.6471594
Fyb2	0.110904332	0.076263412	0.024387756	0.01890166	0	0	0.097197631	0	0.037293755	0.017260814
Fyco1	14.76876022	12.39280439	12.24265339	12.13486599	16.53660123	11.97939344	15.66825811	32.44836437	18.03153045	21.67958213
Fyn	50.01785375	55.88201486	41.45918479	37.1606644	87.00159624	57.70179037	87.34179117	56.20826477	63.04509251	105.9468751
Fyttd1	38.53925538	37.10214975	37.45959284	35.87535149	35.37645051	55.71567802	40.823005	59.10441943	52.02478797	51.73065895
Fzd1	7.652398911	5.300307107	5.584796068	6.029629676	5.84809075	8.48801699	7.445338531	9.507770888	7.850335388	13.29082662
Fzd10	0.110904332	0.019065853	0	0.283524906	0.107964752	0	0.019439526	0.019053649	0	0.069043255
Fzd2	0.221808664	0.343185352	0.073163267	0.151213283	0.719765015	0.418128916	0.485988155	0.20959014	0.279703161	0.586867669
Fzd3	0.203324609	0.171592676	0.024387756	0.113409963	0.269911881	0.439035362	0.544306733	0.171482842	0.261056284	0.293433835
Fzd4	3.308645906	4.442343726	3.804489898	2.816347403	4.156642964	2.592399278	3.635191398	4.001266306	2.852972243	5.074679256
Fzd5	19.83339138	21.14403087	29.94816407	26.68914452	9.266974574	15.3871441	7.523096636	22.42614496	21.81684657	17.24355298
Fzd6	0.388165162	0.209724382	0.146326535	0.01890166	0.107964752	0.083625783	0.15551621	0.076214596	0.018646877	0.155347324
Fzd7	34.15853427	26.94005015	29.07020486	22.77650081	43.38383631	49.04652182	41.62002557	56.85608884	40.31454895	59.41172109
Fzd8	0.27726083	0.247856088	0.268265313	0.037803321	0.071976502	0.062719337	0.019439526	0.019053649	0.037293755	0.241651393
Fzd9	0.092420277	0.038131706	0.024387756	0.264623246	0.863718019	0.104532229	0.388790524	0.171482842	0.354290671	0.466041972
Fzr1	50.11027403	47.70276396	43.82479709	48.57726729	68.79154135	55.1093911	69.18527371	55.86529908	53.57247879	55.23460415
G0s2	14.58391966	15.71026279	173.4213312	160.8342286	91.53611584	14.40454115	127.1345013	31.28609178	132.2063608	73.37571945
G2e3	18.28073073	16.28223838	11.2427554	13.11775234	13.8194883	15.65892789	15.84321385	25.11270948	20.02674634	21.95575515
G3bp1	193.380187	194.6051606	183.8836784	182.6467447	186.8330039	232.333332	189.0493922	223.4421427	218.6719314	207.1988088
G3bp2	137.4659196	135.2150288	124.0849013	115.5080469	95.27889392	119.4594312	99.6081322	145.1506986	136.4578489	136.5848196
G430095P16Rik	0.110904332	0.228790235	0.048775512	0	1.439530031	0.229970904	1.710678305	0.095268245	0.205115651	0.63865011
G530012D18Rik	0	0	0	0	0.017994125	0	0	0	0	0
G6pc2	0	0	0	0.037803321	0	0	0	0	0	0.017260814
G6pc3	26.67249186	25.68170386	25.02183741	25.49833991	29.65431864	29.79168525	28.98433355	30.25719473	25.7513377	23.44018514
G6pdx	154.656091	135.710741	152.0332694	115.5080469	159.014086	139.9477481	151.7255019	159.2313453	131.9266577	152.671898
Gaa	139.0185802	125.205456	124.1580646	116.2074083	93.425499	115.7589903	89.32462284	135.8715715	123.4982691	83.24890494
Gab1	105.6733444	89.28538914	127.6211259	140.4771403	75.14346761	80.78250652	72.93710227	113.1215146	150.9837664	115.5611484
Gab2	100.202064	97.21678395	125.6701054	115.4324402	92.43582211	92.07198725	102.076952	131.6797687	127.917579	131.1994457
Gab3	16.15506437	15.04295794	13.70591874	14.81890177	9.536886455	12.00029988	8.222919579	11.31786755	11.2254202	7.508454001
Gabarap	600.898155	594.1301082	598.499914	662.4842963	719.0812387	579.986619	693.9522059	456.5254318	544.4328797	512.2319102
Gabarapl1	85.04513862	95.51992304	89.13724729	82.99719093	37.73368093	54.85851375	36.58518829	54.34100716	56.10845412	46.20719853
Gabarapl2	38.74257999	42.45965442	38.60581736	37.76551753	44.85935459	40.14037591	43.79725251	27.78022035	35.96982652	36.45483874
Gabbr1	13.10519524	14.49004821	23.72928635	21.75581115	17.34633687	8.989771689	16.56247631	9.698307379	15.96172706	13.06643604
Gabbr2	3.345614016	4.041960815	3.780102142	3.610217141	6.010037879	4.327634278	4.160058605	3.010476554	2.722444101	2.675426138
Gabpa	53.51134021	47.32144691	53.48234837	51.43141802	45.09327822	58.3080773	43.73893393	65.16347983	56.79838858	60.34380503
Gabpb1	24.95347471	25.47197948	35.1671438	35.91315481	21.62893871	30.89972687	22.54985038	23.6074712	32.61338858	30.60342286
Gabpb2	56.2469804	51.8591199	56.14061375	51.09118813	60.6042143	53.03965296	64.03379927	105.5381622	73.74840014	92.65604846
Gabra2	0.314228941	0.362251205	0.390204092	0.170114944	0.323894257	0.020906446	0.369350998	0.076214596	0.037293755	0.103564883
Gabra3	0.110904332	0.533843881	0.268265313	0.43473819	0.179941254	0.125438675	0.194395262	0.362019332	0.07458751	0.086304069
Gabrb1	0.203324609	0.038131706	0.121938779	0.264623246	0.413864884	0.041812892	0.194395262	0.114321894	0.186468774	0.224390579
Gabrb2	0.036968111	0.305053646	0.073163267	0.396934869	0.647788514	0.083625783	0.058318579	0.247697438	0.354290671	0.034521628
Gabrb3	0.609973826	1.220214586	0.463367359	1.606641136	2.033336169	0.731725603	1.321887781	0.476341227	0.745875096	0.466041972
Gabrd	0.628457882	0.571975587	0.195102046	0.585951473	0.755753266	0.522661145	0.116637157	0.20959014	0.484818813	0.155347324
Gabre	0	0	0	0	0.179941254	0.020906446	0.019439526	0	0.018646877	0.017260814
Gabrg3	0.27726083	0.019065853	0.024387756	0.132311623	0.161947128	0	0.019439526	0.076214596	0	0
Gabrr1	0	0	0	0	0	0	0	0	0	0
Gabrr2	0	0	0.121938779	0.01890166	0.089970627	0.104532229	0	0.019053649	0.279703161	0.172608138
Gabrr3	0	0	0	0.01890166	0	0	0.15551621	0.019053649	0	0.069043255
Gad1	1.035107099	1.18208288	0.682857161	1.039591323	1.853394915	0.94079006	1.555162095	0.400126631	0.615346954	0.897562317
Gad2	0.776330324	0.838897528	0.17071429	0.737164757	1.313571153	0.501754699	0.194395262	0.323912034	0.223762529	0.172608138
Gadd45a	35.45241814	35.61501322	112.4519418	81.80638632	70.33903613	57.93176128	73.87019952	35.97328945	52.43501927	71.13181365
Gadd45b	289.4418226	347.0938521	357.0367443	348.2063884	276.8036308	295.4707983	279.0155194	222.6799967	344.6129414	384.7435395
Gadd45g	172.9368218	199.6766775	164.9831677	154.4454673	239.7717208	266.661716	210.9382987	145.3602888	153.5943292	197.8434477
Gadd45gip1	3.826199455	3.67970961	2.609489866	3.024265668	5.416231741	4.411260061	5.55970449	2.629403572	3.52425983	3.469423573
Gak	157.8908007	144.2331772	156.6425552	150.9108568	137.9969476	138.6515485	139.9840281	191.7940316	171.2529221	165.65203
Gal	0.314228941	0.762634116	0.365816336	0.567049813	0.071976502	0.39722247	0	0.095268245	0.261056284	0.258912207
Gal3st1	0.018484055	0.057197559	0.17071429	0.037803321	0.071976502	0.209064458	0.038879052	0.019053649	0.186468774	0.276173021
Gal3st2	0	0.057197559	0	0	0	0	0.097197631	0	0.037293755	0.155347324
Gal3st2b	0.018484055	0.019065853	0	0	0.071976502	0	0	0	0	0
Gal3st2c	0.018484055	0.076263412	0.243877558	0.075606642	0.197935379	0.041812892	0.311032419	0.266751087	0.07458751	0.034521628
Gal3st4	0	0	0	0	0	0	0.019439526	0.019053649	0	0
Galc	69.62943646	66.86394613	77.45551228	73.67867234	38.83132258	83.47943803	38.93737096	105.2714111	87.54708943	41.35690986
Gale	14.8981486	16.56822617	15.16918408	16.9547894	27.53101184	21.51273272	27.3125343	16.04317252	18.08747108	20.95462795
Galk1	40.49856525	38.53208872	33.38683763	35.61072824	57.43724823	67.63235212	51.8063373	45.86213332	38.46850809	40.09687045
Galk2	71.08967684	60.74380735	53.84816471	55.96781652	38.45344595	61.96670531	41.7172232	53.44548565	47.08336545	36.2822306
Galm	15.97022381	13.68928238	15.14479632	11.53001286	11.37228724	18.39767229	11.13884851	18.10096662	11.54241711	16.31146904
Galns	63.32637359	58.41777329	65.94449157	65.55095836	52.83075213	69.24214845	58.53241336	80.67315018	61.03122975	42.32351543
Galnt1	133.4733636	137.9795775	117.5733705	113.3910609	84.55439519	121.7173274	86.93356112	150.5428813	134.6677486	108.2943458
Galnt10	58.33567865	54.45207589	38.04489898	40.54406161	44.2295602	40.55850483	41.09515837	41.61316958	38.97197378	51.07474802
Galnt11	23.03113295	18.91332608	26.55826602	22.28505764	22.58262736	22.74621302	27.33197382	26.14160653	25.02410948	27.6518237
Galnt12	3.438034293	3.298392552	2.609489866	2.419412535	3.796760456	6.355559519	4.704365338	8.764678574	7.365516576	6.282936222
Galnt13	0.018484055	0.057197559	0.024387756	0.01890166	0.053982376	0.104532229	0.019439526	0.076214596	0.111881264	0.034521628
Galnt14	0.369681107	0.400382911	0.097551023	0.037803321	0.143953003	0.125438675	0.116637157	0.019053649	0	0.051782441
Galnt15	0.092420277	0.190658529	0.414591848	0.037803321	0.143953003	0.020906446	0.077758105	0.057160947	0	0
Galnt16	1.330851984	0.533843881	0.560918382	0.774968077	1.079647523	0.54356759	0.855339152	0.533502174	0.42887818	0.448781159
Galnt17	0.351197051	0.59104144	0.512142871	0.264623246	1.439530031	0.439035362	0.952536783	0.514448525	0.205115651	0.155347324
Galnt18	0.110904332	0.324119499	0.121938779	0.264623246	0.449853135	0.355409578	0.194395262	0.228643789	0.279703161	0.276173021
Galnt2	0.221808664	0.209724382	0.268265313	0.226819925	0.143953003	0.292690241	0.077758105	0.533502174	0.354290671	0.155347324
Galnt3	2.901996688	2.421363319	1.731530659	1.115197965	6.08201438	6.50190464	5.948495014	5.392182688	4.810894371	8.68218934
Galnt4	19.68551894	18.47481146	19.26632705	19.05287371	10.86845173	22.05630031	13.76318454	28.37088347	22.0406091	15.89720951
Galnt6	120.8857219	116.1110442	138.790718	109.6296305	120.8845343	136.4563717	118.9893398	158.2596092	122.1929876	123.9153822
Galnt7	50.09178997	41.01064959	41.5079603	42.09399777	25.19177554	48.64929935	24.78539589	63.35338317	39.60596761	39.33739464
Galnt9	4.251332728	4.72833152	2.341224553	1.738952759	9.824792461	4.139476266	9.311533045	1.562399224	2.107097147	8.267929808
Galntl6	0.166356498	0	0.097551023	0.094508302	0.431859009	0.083625783	0.213834788	0.095268245	0.018646877	0.051782441
Gamt	15.82235137	13.38422874	11.29153092	11.58671784	7.773462167	13.19196729	8.728347259	11.01300916	9.864198148	5.523460415
Gan	42.43939106	46.90199814	61.45714451	77.72362767	37.17586305	30.79519465	34.54403804	58.30416617	61.79575173	41.9092559
Ganab	150.3308221	140.49627	154.7403103	128.9282258	164.9341533	163.8856285	166.7716952	216.8495801	204.0714263	181.9117166
Ganc	8.742958176	6.768377781	8.291836957	6.691187791	14.30532968	9.512432833	13.21887781	12.3467646	11.52377024	16.46681636
Gap43	4.269816783	5.872282694	3.682551119	6.615581149	8.223315301	3.993131145	6.278966959	2.896154659	2.610562837	2.105819283
Gapdh	1443.623206	1290.624781	1619.737186	1400.764251	2518.63773	1973.46395	2293.397542	1915.615771	1694.963863	2141.324777
Gapdhs	0.129388387	0.13346097	0.097551023	0	0.737759141	0.104532229	0.233274314	0.438233929	0.242409406	0.207129766
Gapt	14.80572833	16.30130423	13.9985718	13.11775234	21.59295046	15.65892789	23.77454053	10.76531173	14.54456438	23.49196758
Gapvd1	120.1278757	113.8803394	125.5481666	114.3550456	84.08654793	104.302258	82.30695389	163.9757039	133.4184078	100.4579363
Gar1	19.59309866	20.72458211	16.48612289	18.63703718	31.95756669	35.2482676	33.027755	28.92343929	28.41784117	23.31935944
Garem1	0.295744885	0.247856088	0.390204092	0.264623246	0.413864884	0.334503133	0.136076683	0.533502174	0.261056284	0.327955462
Garnl3	0.591489771	1.506202379	1.048673498	1.379821211	2.213277422	1.149854518	1.6329202	0.838360559	1.156106399	1.070170455
Gars	127.4290775	114.185393	93.89285966	91.18160989	111.5635774	142.3938023	113.2741191	126.2494788	115.9276368	124.398685
Gart	39.77768709	36.05352784	37.67908264	30.1859517	43.0959303	65.750772	45.15801934	80.57788193	58.58848881	50.57418442
Gas1	0.018484055	0.114395117	0.219489802	0	0.017994125	0	0.019439526	0	0	0.017260814
Gas2	1.552660649	0.953292645	2.316836797	1.512132834	2.285253924	2.801463736	1.768996883	2.172115994	2.685150347	1.760603007
Gas2l1	89.55524812	73.88018	81.01612462	70.46539007	44.91333696	70.39200297	42.37816709	87.79921493	62.83997686	39.87247987
Gas2l3	81.34832755	74.37589217	88.01541053	84.96296361	26.28941719	61.65310863	25.95176746	90.08565282	76.24708172	58.28976819
Gas6	658.1063063	667.9530906	429.2001136	420.1083046	18.15607251	349.4721478	16.698553	332.6576592	230.1957016	26.78878301
Gas7	440.8632039	376.6840558	274.9719462	284.0163496	115.7921969	207.4546615	117.1037058	189.6028619	208.080505	155.0193687
Gas8	19.40825811	18.34135049	15.36428613	13.06104735	16.46462473	19.42208814	13.89926123	22.65478875	16.40925212	15.6382973
Gask1b	27.96637573	23.9657771	17.26653108	15.68837815	11.33629899	22.80893235	12.18858292	26.77037695	22.32031226	20.29871702
Gata1	0.018484055	0.019065853	0	0.01890166	2.195283297	0.020906446	1.244129676	0.038107298	0.037293755	0.466041972
Gata2	0.83178249	0.762634116	0.268265313	0.094508302	5.434225867	1.421638314	5.948495014	1.086057997	1.062872012	4.798506235
Gata3	0.055452166	0.171592676	0.365816336	0.226819925	0.053982376	0.104532229	0.56374626	0.285804736	0.130528142	0.569606855
Gata4	0.018484055	0	0	0.01890166	0.053982376	0.020906446	0	0	0	0.155347324
Gata6	0.036968111	0.266921941	0.024387756	0.359131548	0	0.041812892	0.233274314	0.038107298	0.111881264	0.034521628
Gatad1	54.56493136	50.46731263	44.75153181	46.8572162	47.97233828	56.69828098	49.76518705	56.47501586	53.33006938	46.51789318
Gatad2a	100.6826494	96.2253596	102.6236762	105.7169868	103.1243326	98.59479833	102.815654	125.8112448	109.4012297	107.2414361
Gatad2b	60.35044068	60.85820247	65.31040992	65.79667994	72.03048392	59.0398029	74.60890152	79.47277029	73.89757516	85.85528782
Gatb	14.28817478	13.00291168	9.730714547	11.3220946	11.24632837	16.13977615	10.76949751	13.22323246	12.0458828	9.286317822
Gatc	18.0034699	14.50911406	14.51071468	11.96475105	18.4979609	19.15030434	17.9621222	22.44519861	16.48383963	17.86494228
Gatd1	23.89988355	24.91906974	18.43714335	20.65951485	34.27880886	26.50937326	32.52232732	22.02601833	19.20628373	19.74637098
Gatd3a	31.10866514	31.07734023	22.16846998	25.78186482	39.06524621	37.06712838	38.56801996	28.38993712	28.36190054	23.61279327
Gatm	23.34536189	26.40620627	17.19336781	13.17445732	19.93749093	36.94168971	17.78716646	48.60585879	31.41998843	39.33739464
Gba	185.5799156	172.5269029	161.1055145	166.485825	143.2512322	165.6626764	134.735356	163.7089528	158.1068735	124.5367715
Gba2	15.50812243	11.38231418	13.97418405	14.47867189	25.69561105	12.77383838	26.2044813	20.00633153	16.59572089	25.30435303
Gbe1	38.68712783	36.4729766	54.26275656	33.94738212	20.51330294	31.73598471	19.20625188	36.81165001	29.57394757	29.67133892
Gbf1	53.95495754	54.12795639	49.87296052	48.80408722	56.19565358	50.42634724	48.57937595	71.48929133	59.63271395	53.71565253
Gbgt1	14.32514289	14.87136526	9.218571676	8.562452173	1.277582902	6.480998194	1.807875936	10.40329239	7.160400924	5.109200884
Gbp10	0.073936221	0.228790235	0.073163267	0.056704981	0.017994125	0.020906446	0.058318579	0.076214596	0.279703161	0.448781159
Gbp2	46.15468618	67.53125098	33.70387846	51.07228647	72.21042517	29.62443368	77.36931424	22.57857415	63.3061488	352.0860798
Gbp2b	0.55452166	1.963782849	0.390204092	0.302426567	1.529500658	0.522661145	1.671799252	0.41918028	2.08845027	10.92609513
Gbp3	41.68154479	57.4454148	30.85051103	40.24163505	46.37086112	29.62443368	50.15397757	20.48267275	38.07692367	117.2181865
Gbp4	6.210642594	14.83323356	3.463061317	4.101660312	11.12036949	7.212723797	11.39156235	3.867890762	15.30908635	83.76672935
Gbp5	16.41384114	22.85995763	15.82765349	18.29680729	20.24339106	12.94108994	24.45492395	13.81389558	21.96602159	101.2519337
Gbp6	6.876068586	8.655897218	3.146020493	4.385185219	1.997347918	2.885089519	2.468819826	1.943472206	6.694228989	12.61765489
Gbp7	55.50761818	64.13752917	38.70336839	47.97241416	36.99592179	36.04271254	35.90480487	39.84118021	48.7802313	78.98548393
Gbp8	11.7558592	18.20788952	8.096734911	6.861302735	13.78350005	12.71111904	12.22746197	11.07017011	19.98945258	47.86423666
Gbp9	45.32290369	52.08791013	39.72765413	47.46206933	30.1941424	35.18554826	34.42740088	34.79196321	55.30663839	115.1814105
Gbx1	0	0.019065853	0	0	0.053982376	0.083625783	0.097197631	0	0.018646877	0
Gbx2	0.369681107	0.228790235	0.268265313	0.340229888	0.107964752	0.54356759	0.019439526	0.114321894	0	0.069043255
Gca	5.693089045	7.473814338	10.51112273	9.545338515	4.804431478	4.829388977	5.423627807	6.116221353	6.712875867	10.73622618
Gcat	0.462101383	0.324119499	0.487755115	0.132311623	0.503835511	0.731725603	0.602625312	0.323912034	0.261056284	0.604128483
Gcc1	26.13645425	23.62259175	28.68000077	27.82324415	20.96315607	19.42208814	18.29259415	24.19813432	24.07311873	28.37677788
Gcc2	6.765164254	7.168760692	7.950408377	6.483269526	3.958707585	7.338162471	3.693509976	13.52809084	8.130038549	8.595885271
Gcdh	18.02195396	16.28223838	12.70602075	12.77752245	12.9017879	22.47442922	14.44356796	19.12986367	17.97558982	13.65330371
Gcfc2	6.099738262	3.660643757	3.706938875	2.68403578	3.706789829	5.749272592	2.954807981	10.53666794	5.631356977	5.557982042
Gch1	64.76812991	66.21570713	66.57857322	70.57880003	49.14195643	35.68730296	49.76518705	37.26893759	51.53996915	57.44398831
Gchfr	0	0.038131706	0	0	0.017994125	0.104532229	0.213834788	0.076214596	0	0
Gck	0.018484055	0.076263412	0.073163267	0.037803321	0.089970627	0	0.116637157	0	0.093234387	0.051782441
Gckr	0.055452166	0.019065853	0.268265313	0.037803321	0.107964752	0.020906446	0.116637157	0	0.07458751	0
Gclc	72.14326799	59.82864641	127.6455136	70.33307844	25.04782254	52.16158224	27.05982046	77.09106415	60.09888588	36.10962246
Gclm	131.3661813	107.7220689	174.3236781	86.73971969	35.19650925	84.02300562	35.86592582	80.12059436	59.76324209	30.24094577
Gcm1	0.147872443	0.076263412	0.121938779	0.01890166	0.215929505	0	0.077758105	0	0.205115651	0
Gcn1	39.38952193	40.17175207	46.31234818	39.58007693	61.86380308	55.02576531	57.89090899	79.87289692	59.40895142	65.67739649
Gcnt1	47.96612361	45.70084941	97.06326791	83.60204406	70.66293039	59.87606074	76.47509603	89.83795538	69.04938704	64.38283546
Gcnt2	19.83339138	29.9143232	49.72663399	42.20740773	76.99686253	22.28627121	79.21606923	26.00823099	44.49144949	92.74235253
Gcnt4	0	0.019065853	0	0	0	0.020906446	0	0.095268245	0.018646877	0.155347324
Gcnt7	0.720878158	0.648238999	0.390204092	0.88837804	0.503835511	0.334503133	0.40823005	0.857414208	0.242409406	0.414259531
Gcsam	1.035107099	0.972358498	0.024387756	0.321328227	1.205606401	0.439035362	1.049734414	0.285804736	0.5780532	2.778991021
Gcsh	48.96426259	45.07167626	57.50632807	64.54917035	52.47086963	65.2490173	48.65713405	50.24447261	63.49261757	48.50288677
Gda	796.4224924	669.6118198	672.3704262	680.9701202	621.8949675	529.3930202	677.0203786	637.2492933	687.5290169	718.7402865
Gdap1l1	0.388165162	0.59104144	0.780408184	0.604853134	0.917700395	0.648099819	0.524867207	0.133375544	0.633993832	0.621389297
Gdap2	31.99589979	29.97152076	30.72857225	27.08607939	23.08646287	23.51975151	23.73566148	30.20003378	25.56486892	30.05107682
Gde1	89.00072646	84.82397957	104.6722477	97.34355119	91.05027445	81.05429032	88.39152559	88.3708244	76.43355049	82.90368866
Gdf10	0	0.019065853	0.024387756	0	0	0.125438675	0.15551621	0	0	0.051782441
Gdf11	1.34933604	1.506202379	1.146224521	1.738952759	1.007671022	0.982602952	1.263569202	0.552555823	1.473103315	1.398125917
